Timestamp,Transaction ID,Traffic Volume (Mbps),Number of Active Users,Network Slice ID,Requested Bandwidth (Mbps),Actual Bandwidth Allocated (Mbps),Latency (ms),Congestion Level,Queue Length (Packets),Transaction Success (1/0)
2025-01-27 05:00:05,TX07435,265,383213,Slice-1,286,286,390,Low,70,0
2025-01-20 00:58:27,TX07436,564,110787,Slice-3,606,606,160,Low,488,1
2025-01-27 09:18:08,TX07437,760,406115,Slice-2,792,776,403,Medium,423,0
2025-01-11 03:47:40,TX07438,517,852710,Slice-1,532,516,119,Medium,133,0
2025-01-06 07:17:12,TX07439,987,334144,Slice-3,1007,1005,326,Medium,346,0
2025-01-17 10:22:19,TX07440,730,109127,Slice-1,771,755,398,Medium,426,0
2025-01-28 09:03:11,TX07441,628,521748,Slice-1,663,654,232,High,223,0
2025-01-11 20:08:16,TX07442,493,240237,Slice-1,530,516,186,High,423,0
2025-01-05 09:15:34,TX07443,367,388591,Slice-2,403,388,254,Low,366,1
2025-01-14 08:35:30,TX07444,879,196857,Slice-2,914,905,482,Low,299,0
2025-01-25 11:10:23,TX07445,753,31014,Slice-2,773,759,284,Low,19,1
2025-01-24 13:11:02,TX07446,16,369710,Slice-2,49,44,364,Medium,404,0
2025-01-06 20:41:35,TX07447,406,22523,Slice-3,426,426,383,High,47,0
2025-01-13 11:03:11,TX07448,221,76230,Slice-1,231,230,395,Low,437,0
2025-01-04 16:02:28,TX07449,261,45993,Slice-2,310,302,159,Medium,246,0
2025-01-04 07:20:20,TX07450,557,50458,Slice-2,577,562,367,Low,82,0
2025-01-24 02:48:46,TX07451,418,955678,Slice-2,460,443,33,Low,420,1
2025-01-02 22:11:01,TX07452,292,498086,Slice-3,311,305,381,Low,49,0
2025-01-30 10:31:41,TX07453,619,55370,Slice-1,662,658,399,Low,31,0
2025-01-16 13:30:55,TX07454,67,177182,Slice-3,95,82,163,Medium,267,1
2025-01-20 07:50:29,TX07455,225,970072,Slice-3,274,270,153,Low,390,1
2025-01-28 04:27:26,TX07456,490,464609,Slice-2,532,522,185,Low,275,1
2025-01-11 15:11:22,TX07457,750,489393,Slice-2,791,774,352,High,328,0
2025-01-22 20:01:33,TX07458,559,237446,Slice-1,603,594,411,High,195,0
2025-01-04 17:24:54,TX07459,845,659503,Slice-2,871,863,159,High,25,0
2025-01-09 15:41:55,TX07460,571,515805,Slice-1,581,564,439,Low,213,0
2025-01-02 12:49:29,TX07461,952,136733,Slice-2,963,951,223,Low,276,1
2025-01-21 15:45:56,TX07462,383,397594,Slice-2,420,417,291,High,308,0
2025-01-25 20:01:14,TX07463,756,799889,Slice-2,805,802,380,Medium,464,0
2025-01-13 02:46:12,TX07464,730,536840,Slice-2,775,775,40,Low,471,1
2025-01-08 06:22:11,TX07465,727,734240,Slice-3,775,774,25,Medium,230,1
2025-01-19 20:22:14,TX07466,672,728829,Slice-2,713,700,277,Medium,243,1
2025-01-11 01:46:20,TX07467,579,795008,Slice-2,610,608,427,Low,382,0
2025-01-02 01:09:27,TX07468,859,905204,Slice-2,908,896,353,Medium,114,0
2025-01-19 23:54:59,TX07469,785,840873,Slice-2,831,813,359,Medium,31,0
2025-01-25 12:52:29,TX07470,857,902165,Slice-2,868,867,216,Low,62,0
2025-01-09 20:27:16,TX07471,32,432211,Slice-2,49,30,252,High,53,0
2025-01-11 19:26:52,TX07472,984,336029,Slice-2,1019,1006,78,Low,259,1
2025-01-21 12:19:05,TX07473,277,947423,Slice-1,323,318,313,Low,363,0
2025-01-29 09:50:31,TX07474,300,792732,Slice-1,349,336,295,Medium,325,1
2025-01-26 04:42:19,TX07475,397,273350,Slice-1,412,406,324,High,277,0
2025-01-17 02:32:14,TX07476,95,549892,Slice-2,141,128,289,Low,84,1
2025-01-09 14:54:13,TX07477,475,516851,Slice-2,490,490,273,Low,173,0
2025-01-10 14:00:17,TX07478,379,459312,Slice-1,416,413,486,Low,386,0
2025-01-30 19:44:49,TX07479,814,452528,Slice-3,844,843,35,Low,433,1
2025-01-22 23:40:53,TX07480,435,958568,Slice-2,470,454,428,Low,459,0
2025-01-22 00:52:48,TX07481,427,868286,Slice-2,437,436,53,Medium,496,1
2025-01-20 10:04:07,TX07482,18,471972,Slice-2,36,31,461,High,366,0
2025-01-01 02:05:26,TX07483,115,971203,Slice-2,144,141,141,Low,288,0
2025-01-09 16:13:30,TX07484,597,26952,Slice-1,614,611,67,Low,293,1
2025-01-23 07:29:48,TX07485,735,359209,Slice-1,769,762,67,High,70,0
2025-01-28 19:19:56,TX07486,508,338267,Slice-1,548,540,8,Medium,115,0
2025-01-14 06:05:02,TX07487,952,41220,Slice-2,993,986,303,Low,138,0
2025-01-28 11:08:56,TX07488,128,700956,Slice-2,166,151,297,Medium,398,1
2025-01-23 21:07:54,TX07489,882,236452,Slice-2,907,888,277,High,487,0
2025-01-14 04:05:25,TX07490,535,312992,Slice-1,579,569,101,Low,420,1
2025-01-02 07:12:43,TX07491,413,56885,Slice-3,435,433,335,High,72,0
2025-01-06 09:36:44,TX07492,171,945417,Slice-3,206,199,75,Medium,454,1
2025-01-01 02:43:59,TX07493,517,939733,Slice-3,559,554,34,Low,252,1
2025-01-29 03:54:57,TX07494,498,55917,Slice-2,515,511,494,Low,143,0
2025-01-17 00:43:56,TX07495,449,701200,Slice-1,466,458,263,Medium,105,0
2025-01-28 06:38:31,TX07496,186,145433,Slice-2,222,217,212,Low,141,1
2025-01-05 05:46:02,TX07497,276,60478,Slice-2,324,317,431,Low,144,0
2025-01-11 16:12:15,TX07498,299,807190,Slice-2,339,332,342,Low,416,0
2025-01-03 09:58:18,TX07499,196,907907,Slice-3,229,227,336,High,424,0
2025-01-22 00:35:04,TX07500,820,460226,Slice-1,856,855,267,Low,311,1
2025-01-08 00:43:15,TX07501,961,968315,Slice-2,983,974,186,Low,460,1
2025-01-08 21:36:12,TX07502,70,458882,Slice-2,108,107,358,Low,404,0
2025-01-01 17:18:57,TX07503,412,346790,Slice-1,445,439,12,Low,267,1
2025-01-04 23:47:21,TX07504,960,569844,Slice-2,1006,996,324,Medium,363,0
2025-01-09 09:11:52,TX07505,116,551082,Slice-1,161,143,80,Medium,367,1
2025-01-07 01:20:32,TX07506,405,314710,Slice-1,453,448,296,Low,205,1
2025-01-19 23:31:56,TX07507,136,486344,Slice-3,170,155,241,Low,25,0
2025-01-29 20:34:50,TX07508,276,325656,Slice-3,308,308,70,High,22,0
2025-01-05 19:15:55,TX07509,552,453557,Slice-2,573,569,228,Low,281,0
2025-01-08 14:27:32,TX07510,715,54441,Slice-1,756,738,268,High,320,0
2025-01-24 01:49:56,TX07511,924,833069,Slice-2,939,931,60,Low,477,1
2025-01-02 08:28:19,TX07512,892,803358,Slice-2,908,905,46,High,291,0
2025-01-03 04:19:38,TX07513,625,551706,Slice-3,647,637,281,Medium,217,0
2025-01-24 19:33:50,TX07514,741,339489,Slice-1,758,753,28,Low,466,1
2025-01-30 18:50:45,TX07515,275,492179,Slice-1,310,301,24,Medium,236,1
2025-01-28 04:33:33,TX07516,833,876792,Slice-3,869,852,154,Medium,491,1
2025-01-02 18:11:00,TX07517,605,194596,Slice-1,618,612,299,Medium,82,1
2025-01-17 11:18:10,TX07518,250,422386,Slice-1,289,279,219,Medium,65,0
2025-01-14 19:47:03,TX07519,831,44471,Slice-2,845,828,484,Low,172,0
2025-01-14 20:35:33,TX07520,883,985824,Slice-1,930,918,340,Low,48,0
2025-01-23 19:33:43,TX07521,384,984049,Slice-2,425,421,441,Low,421,0
2025-01-20 06:18:01,TX07522,27,126426,Slice-1,71,67,165,Low,42,1
2025-01-01 03:30:05,TX07523,308,622180,Slice-1,329,311,450,Low,227,0
2025-01-04 19:22:24,TX07524,911,632840,Slice-1,921,903,451,Medium,493,0
2025-01-03 17:03:21,TX07525,103,531100,Slice-2,151,142,403,Low,48,0
2025-01-01 19:15:38,TX07526,534,182138,Slice-3,553,535,253,High,475,0
2025-01-26 17:56:55,TX07527,541,501994,Slice-2,579,562,5,Low,432,1
2025-01-10 04:22:26,TX07528,547,725189,Slice-3,589,589,119,Low,220,1
2025-01-30 02:18:15,TX07529,751,962318,Slice-2,799,780,411,Low,488,0
2025-01-19 04:18:11,TX07530,295,816355,Slice-2,310,305,495,Low,289,0
2025-01-26 21:42:55,TX07531,544,855506,Slice-1,556,545,294,Low,402,1
2025-01-06 09:58:04,TX07532,815,59019,Slice-1,841,839,45,Medium,364,1
2025-01-23 23:24:32,TX07533,826,334950,Slice-2,868,867,417,High,317,0
2025-01-27 19:06:23,TX07534,735,898666,Slice-2,750,731,12,High,88,0
2025-01-09 14:37:31,TX07535,397,405976,Slice-3,440,423,481,Medium,66,0
2025-01-30 10:55:21,TX07536,256,762898,Slice-2,294,275,345,Medium,276,0
2025-01-14 08:57:06,TX07537,327,319508,Slice-1,346,331,458,Low,261,0
2025-01-03 07:04:24,TX07538,874,605442,Slice-2,914,896,63,Low,332,1
2025-01-19 07:38:43,TX07539,529,20566,Slice-2,578,570,98,Medium,144,1
2025-01-29 01:53:35,TX07540,529,418743,Slice-2,575,561,196,Medium,331,1
2025-01-07 08:19:00,TX07541,943,990122,Slice-1,983,976,162,Medium,457,1
2025-01-10 23:16:05,TX07542,960,656477,Slice-1,999,982,469,Low,455,0
2025-01-18 23:30:58,TX07543,472,824886,Slice-1,488,486,94,Medium,31,1
2025-01-27 04:30:59,TX07544,409,180263,Slice-2,443,442,234,Medium,329,1
2025-01-05 09:05:25,TX07545,462,159169,Slice-2,510,497,353,Low,74,0
2025-01-22 08:13:34,TX07546,495,343716,Slice-1,520,507,332,High,212,0
2025-01-29 04:54:16,TX07547,666,153843,Slice-2,691,687,54,Medium,214,1
2025-01-29 13:34:17,TX07548,44,570631,Slice-1,69,54,408,High,414,0
2025-01-03 10:33:58,TX07549,336,302214,Slice-2,359,356,429,High,128,0
2025-01-24 13:00:26,TX07550,842,482461,Slice-1,871,863,481,Low,287,0
2025-01-21 14:24:17,TX07551,696,526764,Slice-2,718,712,299,Low,309,0
2025-01-09 12:30:08,TX07552,317,255814,Slice-3,338,336,342,Medium,44,0
2025-01-09 07:20:33,TX07553,90,67867,Slice-2,101,96,426,Low,354,0
2025-01-16 07:10:16,TX07554,732,148674,Slice-1,752,748,165,Low,155,1
2025-01-06 01:12:36,TX07555,995,9909,Slice-1,1020,1002,208,Low,328,1
2025-01-20 13:45:06,TX07556,290,385018,Slice-2,320,304,59,High,478,0
2025-01-02 09:31:53,TX07557,695,37196,Slice-3,736,730,465,Medium,166,0
2025-01-22 04:03:39,TX07558,76,49382,Slice-1,86,72,362,Low,137,0
2025-01-18 01:09:41,TX07559,128,607198,Slice-3,166,150,355,Low,80,0
2025-01-13 18:22:23,TX07560,961,817641,Slice-1,984,973,383,Low,227,0
2025-01-10 01:59:05,TX07561,64,706764,Slice-1,94,92,28,Low,182,1
2025-01-12 19:34:59,TX07562,232,111157,Slice-2,273,255,463,Low,441,0
2025-01-01 06:46:58,TX07563,292,38675,Slice-2,312,311,195,Low,180,1
2025-01-22 16:11:56,TX07564,465,806686,Slice-1,486,472,331,Medium,208,0
2025-01-24 18:20:25,TX07565,46,59474,Slice-3,65,53,330,Medium,70,0
2025-01-14 11:34:03,TX07566,392,830256,Slice-2,420,402,60,Medium,116,1
2025-01-03 00:20:50,TX07567,535,12428,Slice-1,571,560,258,Medium,314,1
2025-01-13 12:06:52,TX07568,536,186627,Slice-2,579,572,401,Low,146,0
2025-01-01 15:56:44,TX07569,772,889537,Slice-3,816,798,396,Low,314,0
2025-01-10 02:36:32,TX07570,812,255606,Slice-3,824,823,453,Medium,136,0
2025-01-21 04:01:40,TX07571,827,590464,Slice-1,864,863,222,Medium,125,0
2025-01-06 15:07:17,TX07572,996,384904,Slice-1,1009,990,29,High,404,0
2025-01-08 06:33:45,TX07573,422,587469,Slice-2,466,465,27,Low,258,1
2025-01-22 17:39:35,TX07574,186,954353,Slice-3,219,212,474,Low,93,0
2025-01-14 10:05:00,TX07575,324,893866,Slice-3,343,331,372,High,401,0
2025-01-11 03:18:55,TX07576,425,709406,Slice-1,448,446,93,Low,272,1
2025-01-15 07:56:03,TX07577,394,140037,Slice-1,440,434,399,Medium,73,0
2025-01-18 14:15:20,TX07578,271,555590,Slice-1,319,311,499,Low,139,0
2025-01-07 19:55:36,TX07579,561,159486,Slice-1,575,558,116,Medium,307,0
2025-01-13 09:12:23,TX07580,816,576343,Slice-1,855,843,473,Medium,440,0
2025-01-03 02:42:31,TX07581,637,822388,Slice-1,682,664,376,Low,250,0
2025-01-20 02:47:42,TX07582,904,494608,Slice-3,916,906,411,High,288,0
2025-01-10 10:06:28,TX07583,720,683525,Slice-2,750,746,421,Low,166,0
2025-01-05 09:48:51,TX07584,368,517104,Slice-2,411,411,421,Medium,206,0
2025-01-12 19:16:04,TX07585,86,201601,Slice-1,100,82,446,Low,134,0
2025-01-24 16:27:29,TX07586,787,882806,Slice-1,827,812,376,Low,267,0
2025-01-19 21:27:56,TX07587,322,778507,Slice-1,336,327,311,Low,426,0
2025-01-15 05:57:15,TX07588,426,225434,Slice-2,458,440,284,Low,267,1
2025-01-13 13:19:43,TX07589,291,252459,Slice-2,331,322,444,Low,76,0
2025-01-03 01:02:50,TX07590,599,278035,Slice-3,625,614,201,Low,6,0
2025-01-23 10:09:15,TX07591,594,150991,Slice-2,632,617,494,Medium,425,0
2025-01-14 04:23:17,TX07592,12,55107,Slice-1,39,27,463,Low,269,0
2025-01-06 06:39:54,TX07593,369,547262,Slice-3,407,406,429,Medium,321,0
2025-01-27 23:42:29,TX07594,625,584386,Slice-1,642,629,155,Low,326,1
2025-01-07 05:28:49,TX07595,367,447509,Slice-2,386,379,143,High,139,0
2025-01-05 19:39:06,TX07596,618,6552,Slice-1,661,642,303,High,188,0
2025-01-03 00:26:28,TX07597,677,620855,Slice-1,713,694,151,High,298,0
2025-01-07 17:19:35,TX07598,591,439242,Slice-3,628,615,197,Medium,263,1
2025-01-20 05:54:45,TX07599,124,230739,Slice-2,146,140,63,Low,451,1
2025-01-06 05:21:40,TX07600,931,503644,Slice-1,980,979,34,Medium,2,1
2025-01-04 20:26:29,TX07601,332,154196,Slice-1,373,357,341,Low,173,0
2025-01-13 01:03:36,TX07602,718,121485,Slice-1,764,761,84,High,427,0
2025-01-01 01:57:14,TX07603,10,419876,Slice-3,49,37,324,High,299,0
2025-01-09 05:56:27,TX07604,51,641737,Slice-2,87,85,144,Low,359,0
2025-01-04 09:46:50,TX07605,429,372320,Slice-3,453,449,412,High,116,0
2025-01-09 04:03:49,TX07606,211,956989,Slice-1,226,219,27,Medium,232,1
2025-01-02 10:38:59,TX07607,949,530525,Slice-2,988,984,324,Low,16,0
2025-01-15 00:26:10,TX07608,606,412069,Slice-2,625,612,378,Low,97,0
2025-01-03 03:01:52,TX07609,731,814389,Slice-2,750,738,282,High,205,0
2025-01-24 04:34:55,TX07610,697,172450,Slice-2,744,725,451,Medium,299,0
2025-01-27 03:57:29,TX07611,833,667949,Slice-1,865,862,106,Low,82,1
2025-01-16 08:21:44,TX07612,417,952786,Slice-2,463,457,30,Low,109,1
2025-01-28 12:13:50,TX07613,257,587970,Slice-3,298,288,243,Low,277,1
2025-01-11 10:40:52,TX07614,546,755255,Slice-1,559,549,224,High,141,0
2025-01-12 19:25:45,TX07615,681,958904,Slice-3,711,697,49,Low,419,1
2025-01-05 03:06:34,TX07616,405,734727,Slice-3,423,414,487,Medium,389,0
2025-01-10 17:21:31,TX07617,661,787542,Slice-2,698,688,343,High,464,0
2025-01-24 07:31:57,TX07618,747,670823,Slice-1,791,775,140,Medium,255,1
2025-01-17 08:13:42,TX07619,273,821564,Slice-3,283,269,188,Low,268,0
2025-01-24 00:44:55,TX07620,305,508023,Slice-2,336,321,342,High,69,0
2025-01-30 03:33:34,TX07621,576,163589,Slice-2,615,609,388,Low,321,0
2025-01-22 08:37:56,TX07622,462,703810,Slice-3,486,486,151,Low,51,1
2025-01-07 03:29:34,TX07623,593,188487,Slice-3,637,618,97,Medium,466,1
2025-01-09 03:44:53,TX07624,213,743347,Slice-1,225,222,289,Low,229,1
2025-01-05 02:18:12,TX07625,703,879185,Slice-2,734,716,409,Low,480,0
2025-01-07 00:05:09,TX07626,458,21689,Slice-1,471,471,266,Medium,500,1
2025-01-28 11:08:06,TX07627,252,866756,Slice-2,268,257,363,Medium,405,0
2025-01-19 23:00:30,TX07628,340,230599,Slice-1,361,350,352,Low,176,0
2025-01-04 17:08:49,TX07629,412,545291,Slice-1,428,426,310,Medium,45,0
2025-01-07 07:01:58,TX07630,235,446086,Slice-2,255,237,101,High,320,0
2025-01-04 17:36:41,TX07631,528,879207,Slice-1,576,563,182,Medium,410,1
2025-01-21 20:55:02,TX07632,97,363692,Slice-3,139,120,444,High,12,0
2025-01-08 06:41:25,TX07633,21,661571,Slice-2,45,37,258,Low,54,0
2025-01-08 07:53:51,TX07634,163,857311,Slice-2,199,181,167,Low,81,1
2025-01-09 21:44:33,TX07635,181,914437,Slice-1,203,198,131,High,384,0
2025-01-01 08:52:06,TX07636,656,963401,Slice-1,681,662,309,High,23,0
2025-01-16 23:06:26,TX07637,250,388337,Slice-2,284,275,125,Low,415,0
2025-01-08 14:08:35,TX07638,78,288616,Slice-2,88,82,395,Low,84,0
2025-01-18 23:27:30,TX07639,244,891262,Slice-1,262,246,439,High,235,0
2025-01-06 08:54:29,TX07640,764,119553,Slice-2,783,774,362,High,445,0
2025-01-30 21:18:43,TX07641,710,251253,Slice-2,724,719,97,High,2,0
2025-01-02 23:36:36,TX07642,899,407747,Slice-2,948,939,396,Low,303,0
2025-01-28 12:38:03,TX07643,698,901149,Slice-2,715,712,262,Medium,373,1
2025-01-21 11:06:21,TX07644,409,205247,Slice-1,421,420,395,Low,363,0
2025-01-12 09:38:38,TX07645,762,845182,Slice-3,807,789,407,High,298,0
2025-01-10 14:27:32,TX07646,756,80232,Slice-1,771,764,462,Low,196,0
2025-01-07 00:25:58,TX07647,874,973634,Slice-2,920,912,312,Low,362,0
2025-01-24 16:44:54,TX07648,525,40732,Slice-2,573,562,27,Low,287,1
2025-01-02 11:43:36,TX07649,242,488182,Slice-3,264,245,293,Low,238,1
2025-01-14 11:01:25,TX07650,665,660911,Slice-1,710,700,16,Low,482,1
2025-01-20 15:00:03,TX07651,484,671844,Slice-2,503,492,458,High,341,0
2025-01-06 01:04:27,TX07652,513,406856,Slice-3,547,546,20,High,102,0
2025-01-13 09:02:23,TX07653,164,672128,Slice-1,182,182,456,Low,303,0
2025-01-23 03:53:48,TX07654,460,965173,Slice-3,483,482,361,Low,170,0
2025-01-24 04:29:26,TX07655,307,151880,Slice-3,353,334,290,Low,48,1
2025-01-11 17:27:35,TX07656,663,338504,Slice-2,698,696,78,Medium,256,1
2025-01-03 13:18:50,TX07657,862,224186,Slice-1,877,872,230,High,30,0
2025-01-19 09:55:42,TX07658,149,105989,Slice-2,195,192,278,Low,420,0
2025-01-18 00:55:27,TX07659,727,951328,Slice-1,770,759,94,Low,471,1
2025-01-18 20:14:27,TX07660,151,485853,Slice-1,173,171,403,Low,335,0
2025-01-26 08:15:44,TX07661,89,507321,Slice-3,118,108,132,Low,433,1
2025-01-10 23:50:39,TX07662,489,80996,Slice-2,524,518,250,Low,24,1
2025-01-14 10:12:55,TX07663,725,632204,Slice-3,762,751,72,Low,75,1
2025-01-05 19:46:28,TX07664,151,834940,Slice-1,175,157,122,Low,379,1
2025-01-11 02:51:59,TX07665,646,623362,Slice-1,690,688,252,High,227,0
2025-01-22 23:07:40,TX07666,768,293853,Slice-2,796,788,158,Low,204,1
2025-01-29 03:37:25,TX07667,161,67581,Slice-1,209,201,393,Medium,6,0
2025-01-30 20:13:59,TX07668,131,514290,Slice-3,158,145,474,Medium,393,0
2025-01-01 22:57:54,TX07669,487,899048,Slice-2,531,520,285,High,159,0
2025-01-03 00:59:56,TX07670,972,715700,Slice-2,1015,1009,208,Low,24,1
2025-01-30 17:11:10,TX07671,369,945211,Slice-2,390,371,498,Medium,19,0
2025-01-21 19:44:35,TX07672,384,493930,Slice-1,407,392,370,Medium,428,0
2025-01-06 21:40:45,TX07673,310,51062,Slice-2,351,337,47,Low,274,1
2025-01-08 14:22:01,TX07674,101,174594,Slice-1,114,96,49,High,266,0
2025-01-04 20:25:05,TX07675,1000,876419,Slice-3,1015,1003,481,Low,135,0
2025-01-14 05:53:55,TX07676,693,498238,Slice-1,704,703,40,Medium,316,1
2025-01-19 02:37:39,TX07677,160,863752,Slice-2,195,190,149,Low,189,0
2025-01-09 22:24:14,TX07678,685,659796,Slice-2,723,708,43,Low,42,1
2025-01-23 20:20:10,TX07679,887,708703,Slice-2,932,929,99,Medium,367,1
2025-01-14 23:38:11,TX07680,777,623989,Slice-3,803,790,225,Low,89,1
2025-01-24 20:44:00,TX07681,974,437518,Slice-2,994,979,304,High,156,0
2025-01-01 18:21:28,TX07682,929,474582,Slice-3,949,930,295,Low,407,1
2025-01-05 03:52:23,TX07683,357,247755,Slice-1,380,377,271,Medium,285,1
2025-01-21 02:08:59,TX07684,925,46496,Slice-1,959,942,487,Medium,41,0
2025-01-14 16:35:11,TX07685,14,119108,Slice-2,45,42,90,Low,312,1
2025-01-07 10:27:10,TX07686,774,521913,Slice-3,789,773,48,Low,355,1
2025-01-13 21:34:58,TX07687,62,300466,Slice-1,74,70,148,Low,61,0
2025-01-01 23:16:06,TX07688,821,565491,Slice-1,856,850,400,Medium,474,0
2025-01-26 10:08:11,TX07689,642,875922,Slice-2,680,674,410,Medium,187,0
2025-01-04 05:14:29,TX07690,454,387570,Slice-1,500,489,355,Low,152,0
2025-01-02 06:58:01,TX07691,672,47601,Slice-2,712,693,415,High,96,0
2025-01-16 23:36:31,TX07692,56,961126,Slice-1,98,94,6,High,137,0
2025-01-16 09:14:39,TX07693,597,486868,Slice-1,630,627,386,Low,178,0
2025-01-21 11:50:56,TX07694,615,127563,Slice-2,642,625,50,Medium,47,1
2025-01-07 12:35:41,TX07695,644,571517,Slice-1,672,659,239,Low,452,0
2025-01-19 15:12:56,TX07696,306,695377,Slice-1,342,326,109,Medium,29,0
2025-01-27 20:16:35,TX07697,906,44972,Slice-2,921,907,228,High,84,0
2025-01-08 17:55:44,TX07698,589,102614,Slice-1,607,597,159,Low,93,1
2025-01-10 18:45:33,TX07699,620,734872,Slice-3,650,635,21,High,287,0
2025-01-28 20:36:56,TX07700,208,483059,Slice-1,226,211,279,High,36,0
2025-01-10 23:48:14,TX07701,474,285973,Slice-1,502,483,257,High,90,0
2025-01-06 13:08:10,TX07702,331,629151,Slice-1,349,336,65,High,259,0
2025-01-26 20:22:40,TX07703,926,225271,Slice-3,949,943,330,Low,277,0
2025-01-02 18:44:56,TX07704,243,676870,Slice-2,272,260,254,High,318,0
2025-01-29 23:06:57,TX07705,186,569121,Slice-2,199,183,90,Medium,390,1
2025-01-05 16:12:22,TX07706,885,468649,Slice-3,895,891,409,High,442,0
2025-01-01 00:49:36,TX07707,944,390490,Slice-1,954,951,327,Low,209,0
2025-01-20 20:49:24,TX07708,314,162068,Slice-1,359,350,264,Low,248,1
2025-01-08 19:11:41,TX07709,923,890139,Slice-1,966,962,116,Medium,382,1
2025-01-05 10:24:08,TX07710,999,480181,Slice-1,1047,1035,67,High,447,0
2025-01-02 11:57:42,TX07711,388,127878,Slice-1,404,401,289,Low,38,1
2025-01-03 23:55:48,TX07712,879,964104,Slice-1,895,891,155,Low,306,1
2025-01-17 23:15:39,TX07713,575,57070,Slice-1,616,600,103,Low,31,1
2025-01-25 02:01:00,TX07714,188,138064,Slice-2,200,196,117,Medium,405,0
2025-01-11 01:44:56,TX07715,600,782630,Slice-3,645,643,148,Medium,36,0
2025-01-18 16:01:17,TX07716,867,404052,Slice-2,913,910,52,Low,342,1
2025-01-03 14:43:19,TX07717,11,766810,Slice-1,44,44,297,Low,363,1
2025-01-14 20:50:34,TX07718,722,34239,Slice-1,755,753,277,Low,60,1
2025-01-17 04:34:26,TX07719,554,149896,Slice-2,571,570,232,Medium,493,1
2025-01-18 01:26:47,TX07720,146,413561,Slice-3,188,170,50,Low,67,1
2025-01-24 18:20:08,TX07721,405,489683,Slice-1,423,409,274,Low,347,1
2025-01-01 19:34:08,TX07722,538,473050,Slice-2,562,558,134,High,233,0
2025-01-24 00:17:39,TX07723,555,832529,Slice-3,597,582,164,Medium,67,1
2025-01-11 17:06:43,TX07724,983,660726,Slice-3,1028,1014,112,High,449,0
2025-01-22 04:26:46,TX07725,428,916036,Slice-3,467,467,168,Low,269,0
2025-01-03 11:26:45,TX07726,416,536869,Slice-1,456,449,331,Low,105,0
2025-01-02 02:14:45,TX07727,640,40300,Slice-1,652,636,496,Medium,362,0
2025-01-23 13:29:15,TX07728,64,79600,Slice-3,93,93,348,Medium,459,0
2025-01-14 00:48:16,TX07729,552,989732,Slice-3,579,560,495,High,212,0
2025-01-07 01:43:09,TX07730,952,344741,Slice-3,987,978,309,Medium,60,0
2025-01-13 08:34:40,TX07731,442,676688,Slice-1,480,469,342,Low,60,0
2025-01-16 12:08:06,TX07732,997,54693,Slice-2,1018,1005,160,High,444,0
2025-01-14 05:42:30,TX07733,382,853624,Slice-3,425,420,372,Low,209,0
2025-01-06 01:00:57,TX07734,339,617022,Slice-2,359,342,196,Low,248,1
2025-01-10 16:51:48,TX07735,471,575963,Slice-1,507,488,199,High,88,0
2025-01-28 13:33:37,TX07736,542,978445,Slice-1,554,546,332,Low,266,0
2025-01-29 00:18:26,TX07737,605,971465,Slice-3,623,616,29,Low,384,1
2025-01-01 00:43:29,TX07738,919,644280,Slice-1,966,948,152,Low,440,1
2025-01-27 20:52:05,TX07739,648,253641,Slice-3,679,670,425,Medium,382,0
2025-01-13 15:08:26,TX07740,420,525205,Slice-2,447,438,444,Medium,109,0
2025-01-18 21:04:08,TX07741,724,519731,Slice-1,761,744,47,Low,380,1
2025-01-11 23:58:35,TX07742,182,666120,Slice-1,200,181,206,Medium,55,1
2025-01-11 23:07:00,TX07743,969,261064,Slice-1,1004,994,91,Low,302,1
2025-01-17 17:53:08,TX07744,448,243866,Slice-2,459,458,398,Medium,196,0
2025-01-24 22:46:47,TX07745,87,898451,Slice-1,131,130,444,Medium,261,0
2025-01-17 17:12:26,TX07746,21,939222,Slice-1,38,23,143,Medium,8,0
2025-01-02 06:02:28,TX07747,133,199748,Slice-2,167,162,484,Low,350,0
2025-01-04 20:56:26,TX07748,764,107941,Slice-2,792,789,10,Low,389,1
2025-01-29 21:39:33,TX07749,664,92916,Slice-2,705,686,184,Low,54,1
2025-01-20 21:04:19,TX07750,301,780220,Slice-1,338,323,489,Low,339,0
2025-01-06 04:18:10,TX07751,820,139991,Slice-1,861,856,497,Low,347,0
2025-01-04 17:19:05,TX07752,18,214869,Slice-3,36,20,106,Low,410,1
2025-01-29 08:45:27,TX07753,731,243770,Slice-1,763,751,149,High,482,0
2025-01-04 15:14:14,TX07754,230,486471,Slice-1,256,241,338,Medium,317,0
2025-01-30 01:58:00,TX07755,260,730403,Slice-2,303,288,488,Low,210,0
2025-01-09 23:36:27,TX07756,81,595705,Slice-2,114,113,468,Medium,478,0
2025-01-08 07:01:03,TX07757,147,520789,Slice-3,175,157,420,High,81,0
2025-01-15 17:42:08,TX07758,279,523984,Slice-3,298,287,59,Low,292,1
2025-01-29 15:43:22,TX07759,810,462681,Slice-3,848,840,400,Low,424,0
2025-01-14 05:11:21,TX07760,547,28875,Slice-2,557,538,288,Low,78,1
2025-01-16 11:18:04,TX07761,731,849094,Slice-2,752,733,408,Medium,163,0
2025-01-03 05:20:16,TX07762,767,229764,Slice-1,783,769,71,Low,66,1
2025-01-17 03:27:18,TX07763,530,310166,Slice-3,562,551,317,Low,336,0
